Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1343,Apricots,2020,2020,1000 SLC,10303,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1343,Apricots,2021,2021,1000 SLC,10286,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1343,Apricots,2022,2022,1000 SLC,7371,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1343,Apricots,2023,2023,1000 SLC,7330,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1343,Apricots,2000,2000,1000 USD,6909,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1343,Apricots,2001,2001,1000 USD,6901,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1343,Apricots,2002,2002,1000 USD,7475,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1343,Apricots,2003,2003,1000 USD,8709,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1343,Apricots,2004,2004,1000 USD,8042,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1343,Apricots,2005,2005,1000 USD,6215,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1343,Apricots,2006,2006,1000 USD,8590,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1343,Apricots,2007,2007,1000 USD,6122,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1343,Apricots,2008,2008,1000 USD,6381,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1343,Apricots,2009,2009,1000 USD,6596,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2000,2000,1000 USD,20844,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2001,2001,1000 USD,16900,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2002,2002,1000 USD,19717,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2003,2003,1000 USD,12675,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2004,2004,1000 USD,11025,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2005,2005,1000 USD,10360,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2006,2006,1000 USD,10422,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2007,2007,1000 USD,9858,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2008,2008,1000 USD,9577,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2009,2009,1000 USD,9013,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2010,2010,1000 USD,9621,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2011,2011,1000 USD,9070,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2012,2012,1000 USD,9285,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2013,2013,1000 USD,9679,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2014,2014,1000 USD,11109,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2015,2015,1000 USD,9226,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2016,2016,1000 USD,8717,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2017,2017,1000 USD,9201,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2018,2018,1000 USD,8034,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2019,2019,1000 USD,7833,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2020,2020,1000 USD,7675,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2021,2021,1000 USD,7662,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2022,2022,1000 USD,5490,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1343,Apricots,2023,2023,1000 USD,5460,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2000,2000,1000 Int$,4581,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2001,2001,1000 Int$,4581,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2002,2002,1000 Int$,4072,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2003,2003,1000 Int$,5395,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2004,2004,1000 Int$,6107,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2005,2005,1000 Int$,4764,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2006,2006,1000 Int$,2972,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2007,2007,1000 Int$,3257,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2008,2008,1000 Int$,2443,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2009,2009,1000 Int$,2239,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2010,2010,1000 Int$,2672,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2011,2011,1000 Int$,2004,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2012,2012,1000 Int$,2786,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2013,2013,1000 Int$,2327,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2014,2014,1000 Int$,2116,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2015,2015,1000 Int$,2124,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2016,2016,1000 Int$,2030,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2017,2017,1000 Int$,2519,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2018,2018,1000 Int$,1928,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2019,2019,1000 Int$,2073,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2020,2020,1000 Int$,1680,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2021,2021,1000 Int$,1665,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2022,2022,1000 Int$,1275,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1211,Asparagus,2023,2023,1000 Int$,1278,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1211,Asparagus,2000,2000,1000 SLC,9450,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1211,Asparagus,2001,2001,1000 SLC,9000,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1211,Asparagus,2002,2002,1000 SLC,7000,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1211,Asparagus,2003,2003,1000 SLC,10070,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1211,Asparagus,2004,2004,1000 SLC,12900,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1211,Asparagus,2005,2005,1000 SLC,10062,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1211,Asparagus,2006,2006,1000 SLC,6716,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1211,Asparagus,2007,2007,1000 SLC,7360,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1211,Asparagus,2008,2008,1000 SLC,5160,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,56,Gross Production Value (current thousand SLC),1211,Asparagus,2009,2009,1000 SLC,6270,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2000,2000,1000 SLC,14696,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2001,2001,1000 SLC,14696,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2002,2002,1000 SLC,13063,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2003,2003,1000 SLC,17308,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2004,2004,1000 SLC,19594,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2005,2005,1000 SLC,15284,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2006,2006,1000 SLC,9536,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2007,2007,1000 SLC,10450,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2008,2008,1000 SLC,7838,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2009,2009,1000 SLC,7185,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2010,2010,1000 SLC,8571,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2011,2011,1000 SLC,6430,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2012,2012,1000 SLC,8938,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2013,2013,1000 SLC,7465,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2014,2014,1000 SLC,6789,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2015,2015,1000 SLC,6815,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2016,2016,1000 SLC,6512,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2017,2017,1000 SLC,8082,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2018,2018,1000 SLC,6186,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2019,2019,1000 SLC,6650,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2020,2020,1000 SLC,5391,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2021,2021,1000 SLC,5341,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2022,2022,1000 SLC,4091,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1211,Asparagus,2023,2023,1000 SLC,4101,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1211,Asparagus,2000,2000,1000 USD,4293,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1211,Asparagus,2001,2001,1000 USD,3783,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1211,Asparagus,2002,2002,1000 USD,3237,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1211,Asparagus,2003,2003,1000 USD,5848,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1211,Asparagus,2004,2004,1000 USD,8551,A,Official figure
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1211,Asparagus,2005,2005,1000 USD,7085,A,Official figure
