Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2005,2005,t,240,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2006,2006,t,300,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2007,2007,t,240,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2008,2008,t,252.59,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2009,2009,t,263.46,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2010,2010,t,261.33,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2011,2011,t,268.2,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2012,2012,t,267.73,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2013,2013,t,272.96,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2014,2014,t,274.61,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2015,2015,t,278.23,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2016,2016,t,280.81,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2017,2017,t,283.57,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2018,2018,t,285.24,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2019,2019,t,288.14,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2020,2020,t,291.69,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2021,2021,t,292.41,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2022,2022,t,294.74,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2960.01,Beeswax,2023,2023,t,297.11,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2000,2000,ha,348,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2000,2000,t,1500,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2001,2001,ha,350,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2001,2001,t,1648,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2002,2002,ha,450,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2002,2002,t,2148.54,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2003,2003,ha,449,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2003,2003,t,2169.31,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2004,2004,ha,400,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2004,2004,t,2000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2005,2005,ha,567,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2005,2005,t,2770.18,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2006,2006,ha,519,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2006,2006,t,2539.36,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2007,2007,ha,522,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2007,2007,t,2555.52,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2008,2008,ha,450,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2008,2008,t,2250,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2009,2009,ha,539,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2009,2009,t,2700,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2010,2010,ha,546,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2010,2010,t,2651.28,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2011,2011,ha,549,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2011,2011,t,2628.84,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2012,2012,ha,579,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2012,2012,t,2600,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2013,2013,ha,585,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2013,2013,t,2783.88,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2014,2014,ha,621,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2014,2014,t,3000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2015,2015,ha,615,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2015,2015,t,3012.58,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2016,2016,ha,627,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2016,2016,t,3072.99,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2017,2017,ha,624,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2017,2017,t,3058.82,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2018,2018,ha,684,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2018,2018,t,3343.38,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2019,2019,ha,755,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2019,2019,t,3687.49,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2020,2020,ha,760,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2020,2020,t,3704.48,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2021,2021,ha,760,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2021,2021,t,3684.94,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2022,2022,ha,787,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2022,2022,t,3814.73,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1355.01,Blueberries,2023,2023,ha,787,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1355.01,Blueberries,2023,2023,t,3813.61,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2000,2000,ha,130,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2000,2000,t,1000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2001,2001,ha,130,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2001,2001,t,1000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2002,2002,ha,130,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2002,2002,t,1000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2003,2003,ha,130,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2003,2003,t,1000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2004,2004,ha,129,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2004,2004,t,998.55,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2005,2005,ha,90,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2005,2005,t,743.23,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2006,2006,ha,88,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2006,2006,t,719.07,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2007,2007,ha,84,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2007,2007,t,692.53,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2008,2008,ha,80,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2008,2008,t,666,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2009,2009,ha,76,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2009,2009,t,639.46,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2010,2010,ha,72,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2010,2010,t,612.93,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2011,2011,ha,68,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2011,2011,t,586.4,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2012,2012,ha,65,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2012,2012,t,564.66,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2013,2013,ha,63,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2013,2013,t,553.38,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2014,2014,ha,61,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2014,2014,t,540.64,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2015,2015,ha,63,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2015,2015,t,569.24,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2016,2016,ha,65,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2016,2016,t,554.42,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2017,2017,ha,63,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2017,2017,t,547.16,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2018,2018,ha,62,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2018,2018,t,538.59,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2019,2019,ha,64,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2019,2019,t,529.37,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2020,2020,ha,63,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2020,2020,t,538.37,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2021,2021,ha,63,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2021,2021,t,535.44,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2022,2022,ha,63,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2022,2022,t,534.4,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1243,"Broad beans and horse beans, green",2023,2023,ha,63,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1243,"Broad beans and horse beans, green",2023,2023,t,536.07,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1212,Cabbages,2000,2000,ha,944,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1212,Cabbages,2000,2000,t,36000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1212,Cabbages,2001,2001,ha,862,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1212,Cabbages,2001,2001,t,32873,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1212,Cabbages,2002,2002,ha,774,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1212,Cabbages,2002,2002,t,29746,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1212,Cabbages,2003,2003,ha,891,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1212,Cabbages,2003,2003,t,29746,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1212,Cabbages,2004,2004,ha,790,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1212,Cabbages,2004,2004,t,35000,E,Estimated value,
